price_id,material_id,price_per_ton,price_date
2554,4494,764.01,2023-04-12
2555,1408,620.88,2024-09-07
2556,2106,721.82,2024-04-27
2557,3478,545.24,2023-11-24
2558,4198,885.14,2024-07-19
2559,4169,428.3,2024-09-05
2560,534,595.59,2023-05-29
2561,3954,370.63,2024-10-01
2562,826,520.82,2024-10-18
2563,975,663.07,2024-01-07
2564,3410,858.06,2023-09-01
2565,1941,891.65,2024-06-28
2566,1939,415.92,2024-05-25
2567,1472,698.52,2023-02-05
2568,1923,621.38,2024-11-27
2569,2514,735.07,2023-03-02
2570,4790,747.79,2023-05-02
2571,2931,934.11,2023-07-20
2572,430,643.07,2023-12-02
2573,3008,438.29,2024-09-05
2574,284,730.89,2023-07-22
2575,2874,718.43,2023-06-23
2576,166,923.81,2024-05-04
2577,280,862.1,2023-07-21
2578,4764,759.2,2024-11-05
2579,1272,599.35,2023-01-03
2580,1686,382.41,2024-05-31
2581,1918,725.93,2023-03-09
2582,3355,822.08,2023-06-01
2583,4969,515.26,2024-02-17
2584,828,437.9,2023-12-28
2585,4002,715.99,2024-07-02
2586,1007,856.74,2023-06-19
2587,1547,463.93,2023-05-01
2588,3455,937.56,2023-07-23
2589,422,673.61,2024-09-18
2590,4921,460.99,2024-11-21
2591,3046,591.61,2024-11-23
2592,654,941.01,2023-10-26
2593,177,865.3,2023-04-07
2594,2865,475.91,2023-02-21
2595,4169,833.66,2023-10-17
2596,454,446.32,2024-02-27
2597,591,630.05,2024-05-15
2598,4472,915.66,2023-06-22
2599,4201,703.63,2023-09-09
2600,1082,481.51,2024-01-18
2601,2102,432.52,2023-05-30
2602,1684,751.59,2023-03-29
2603,3912,758.24,2024-06-13
2604,900,905.46,2023-07-01
2605,916,787.29,2023-06-13
2606,3893,599.09,2024-10-29
2607,3538,553.16,2023-01-23
2608,3914,604.47,2023-03-11
2609,2085,879.27,2024-02-23
2610,1791,869.01,2023-02-26
2611,1140,388.5,2023-07-11
2612,676,894.13,2024-01-22
2613,986,423.21,2023-09-27
2614,568,938.66,2024-02-04
2615,2320,542.97,2024-05-30
2616,1526,353.92,2024-11-30
2617,4692,502.83,2023-03-07
2618,1042,821.98,2023-09-17
2619,2944,424.66,2023-04-10
2620,4887,534.36,2024-02-22
2621,2725,498.46,2024-04-20
2622,21,724.77,2023-08-12
2623,4191,751.09,2024-09-14
2624,4246,843.21,2023-07-07
2625,1827,451.71,2023-09-07
2626,3118,934.87,2024-03-26
2627,201,708.53,2024-08-04
2628,3037,472.22,2023-11-02
2629,1201,562.45,2023-03-09
2630,4066,386.01,2023-07-16
2631,2596,650.36,2023-04-04
2632,1287,422.45,2024-01-19
2633,2869,947.79,2023-09-28
2634,4581,695.73,2023-09-13
2635,12,875.07,2024-06-01
2636,3871,423.93,2023-01-14
2637,837,592.55,2024-07-23
2638,4283,924.4,2023-11-13
2639,564,412.16,2023-07-05
2640,537,746.35,2024-01-30
2641,1005,379.95,2024-11-17
2642,38,605.07,2023-05-02
2643,398,774.37,2023-05-21
2644,4682,816.51,2024-02-04
2645,3864,510.48,2024-03-04
2646,4868,631.79,2024-06-07
2647,207,466.25,2024-08-08
2648,1593,412.87,2023-08-27
2649,4866,936.08,2024-12-13
2650,2490,676.28,2024-01-11
2651,2976,615.02,2024-08-13
2652,242,675.1,2024-03-26
2653,2456,941.92,2024-05-14
2654,684,644.62,2023-04-20
2655,2620,550.61,2023-10-26
2656,4274,695.15,2024-01-21
2657,2071,491.41,2023-06-04
2658,2145,817.55,2024-08-24
2659,3166,489.63,2024-06-30
2660,825,545.17,2024-06-29
2661,4877,717.79,2023-01-02
2662,4805,719.92,2024-12-21
2663,1307,582.77,2023-09-15
2664,1608,381.22,2023-06-03
2665,3529,444.48,2023-10-17
2666,4198,431.01,2023-01-21
2667,913,833.41,2023-12-22
2668,1191,392.17,2023-08-01
2669,4422,416.19,2023-03-11
2670,4275,842.02,2024-03-31
2671,1954,795.15,2024-12-12
2672,1498,520.83,2024-05-03
2673,807,555.37,2023-06-16
2674,2799,684.24,2024-08-22
2675,4975,770.28,2024-02-13
2676,3896,877.82,2023-08-28
2677,495,463.96,2024-02-02
2678,4661,617.34,2023-06-30
2679,4262,411.33,2024-07-06
2680,4179,571.82,2024-06-30
2681,2052,372.35,2023-09-05
2682,2369,487.32,2024-08-08
2683,168,896.66,2024-11-28
2684,4498,562.78,2024-04-03
2685,1739,515.69,2024-09-25
2686,4225,877.28,2024-03-21
2687,3779,553.82,2024-07-17
2688,4872,634.25,2023-04-06
2689,2702,779.39,2023-10-21
2690,1245,883.69,2023-05-17
2691,4040,373.74,2024-01-12
2692,3066,635.37,2024-10-29
2693,1284,370.87,2023-02-18
2694,2631,766.89,2024-02-29
2695,4497,836.08,2024-09-02
2696,428,682.42,2024-03-18
2697,2240,482.42,2023-09-09
2698,4463,455.74,2023-04-15
2699,4419,631.37,2024-02-27
2700,3702,767.63,2023-06-17
2701,4683,511.32,2024-10-29
2702,2067,787.73,2023-03-13
2703,3033,482.43,2023-01-03
2704,883,439.83,2024-05-20
2705,462,832.96,2023-07-18
2706,3160,590.07,2023-02-22
2707,3355,737.35,2023-06-04
2708,4069,425.0,2023-10-13
2709,3722,908.74,2024-08-03
2710,4764,922.96,2024-03-15
2711,3855,505.98,2023-01-14
2712,3716,388.87,2023-05-29
2713,1908,704.51,2024-01-01
2714,1091,611.0,2023-12-22
2715,2987,549.51,2024-10-09
2716,3639,917.4,2024-03-30
2717,3341,884.2,2024-06-10
2718,1005,416.53,2023-01-08
2719,298,872.08,2024-03-05
2720,2627,761.84,2023-12-21
2721,1998,379.18,2024-11-11
2722,2065,362.24,2023-10-12
2723,1632,726.29,2024-09-01
2724,1671,668.48,2023-06-11
2725,3682,864.79,2024-05-01
2726,2962,713.6,2023-08-08
2727,1862,561.19,2024-10-31
2728,1443,521.61,2023-07-19
2729,4576,529.8,2024-07-21
2730,1061,498.14,2023-06-04
2731,4463,703.82,2023-04-10
2732,3863,387.51,2024-02-11
2733,1650,642.07,2023-03-19
2734,1001,677.3,2024-06-18
2735,4816,835.83,2024-07-10
2736,1729,700.49,2024-12-21
2737,2815,811.52,2023-07-15
2738,2270,726.47,2024-05-26
2739,638,430.18,2024-07-26
2740,2334,383.25,2023-08-12
2741,4156,507.72,2023-03-05
2742,3016,681.6,2024-06-26
2743,3801,819.84,2023-09-15
2744,759,690.44,2023-04-27
2745,4481,741.11,2023-08-13
2746,1064,489.89,2023-07-16
2747,2677,411.12,2023-12-03
2748,425,719.23,2023-05-24
2749,1549,854.78,2023-11-09
2750,2240,365.52,2024-01-08
2751,4641,806.23,2024-11-15
2752,2002,916.29,2024-07-20
2753,4457,490.7,2023-07-21
2754,1721,617.45,2024-06-17
2755,3987,472.69,2024-11-05
2756,1883,545.88,2024-06-20
2757,484,545.78,2024-07-16
2758,1324,717.52,2024-08-22
2759,4350,711.38,2023-12-14
2760,4658,798.69,2023-03-11
2761,2320,922.48,2024-07-03
2762,99,544.08,2024-09-21
2763,2739,390.13,2023-12-17
2764,3364,642.89,2024-02-18
2765,2466,430.01,2023-07-07
2766,3790,469.35,2023-02-08
2767,3401,493.8,2023-10-28
2768,3795,372.89,2024-06-20
2769,3923,385.94,2023-05-24
2770,4346,897.79,2023-02-15
2771,2221,906.14,2024-07-07
2772,4993,415.25,2023-05-25
2773,2389,892.15,2023-10-04
2774,3629,603.2,2023-07-20
2775,3731,643.16,2024-09-08
2776,4689,879.75,2024-06-06
2777,156,907.87,2024-04-04
2778,334,418.08,2023-01-10
2779,1632,944.08,2024-03-16
2780,90,899.83,2024-08-29
2781,889,701.76,2023-04-11
2782,4040,706.88,2024-04-24
2783,175,821.55,2024-04-11
2784,4748,887.07,2024-11-21
2785,3669,479.89,2023-01-21
2786,4131,381.32,2023-06-27
2787,3998,796.12,2023-08-22
2788,3459,449.68,2023-07-06
2789,2602,570.49,2024-06-16
2790,2313,393.1,2024-07-31
2791,76,499.53,2023-05-12
2792,1097,394.48,2023-08-14
2793,4153,654.89,2024-09-23
2794,558,682.93,2024-03-19
2795,248,878.39,2023-01-15
2796,2528,397.89,2024-08-18
2797,2637,940.46,2024-05-22
2798,1307,811.04,2023-04-01
2799,3368,684.46,2024-06-03
2800,2097,560.2,2023-08-02
2801,3195,689.93,2024-06-04
2802,607,725.53,2023-12-24
2803,1636,787.87,2023-11-13
2804,77,568.19,2023-10-28
2805,4071,855.01,2024-08-06
2806,1497,888.41,2024-10-17
2807,1738,374.96,2024-07-06
2808,541,811.35,2024-04-27
2809,4777,891.11,2023-08-26
2810,2215,562.45,2024-01-02
2811,586,871.33,2024-08-26
2812,217,852.76,2024-11-14
2813,1381,582.91,2023-11-04
2814,2641,857.35,2023-08-19
2815,3076,429.1,2024-08-10
2816,4861,689.03,2024-03-27
2817,4508,855.5,2024-10-31
2818,1494,638.52,2023-11-21
2819,1524,873.33,2024-04-08
2820,1923,639.05,2024-12-19
2821,1322,788.3,2024-02-28
2822,1635,890.98,2024-06-24
2823,3459,416.99,2024-04-24
2824,903,578.19,2023-03-06
2825,1580,804.06,2024-07-15
2826,1553,553.53,2023-04-17
2827,4033,654.14,2023-01-30
2828,2941,442.03,2024-10-21
2829,2628,357.47,2023-11-18
2830,3717,913.82,2024-07-02
2831,1734,569.86,2023-07-02
2832,586,800.46,2024-12-22
2833,1640,878.51,2024-10-29
2834,2770,634.06,2024-02-09
2835,751,535.97,2023-09-26
2836,2432,363.87,2023-12-03
2837,3750,700.58,2024-05-14
2838,4953,679.17,2023-08-14
2839,679,879.01,2023-06-25
2840,1333,641.16,2024-09-28
2841,691,416.12,2024-11-25
2842,3820,533.0,2023-12-26
2843,2794,912.5,2024-02-20
2844,3027,807.99,2023-08-31
2845,80,457.7,2023-01-07
2846,209,604.12,2024-02-19
2847,2843,740.98,2023-07-13
2848,1282,380.27,2023-05-20
2849,182,735.07,2023-06-13
2850,1214,881.39,2024-04-21
2851,79,506.97,2024-06-18
2852,2426,650.64,2023-11-20
2853,398,945.29,2023-07-25
2854,3306,639.54,2023-10-30
2855,2755,362.01,2024-09-22
2856,1942,434.47,2023-02-24
2857,181,666.73,2024-12-06
2858,4507,757.83,2024-03-29
2859,2647,436.9,2024-08-06
2860,1853,446.02,2024-09-12
2861,2439,516.04,2024-01-20
2862,2511,481.83,2023-01-21
2863,1032,703.1,2023-05-18
2864,221,688.45,2024-03-22
2865,2798,901.08,2023-08-08
2866,2941,645.77,2024-10-21
2867,3852,883.9,2024-03-09
2868,1115,357.71,2024-09-01
2869,1409,624.24,2024-08-13
2870,4054,719.62,2023-09-14
2871,4558,477.84,2024-08-06
2872,2067,661.79,2024-05-19
2873,2173,434.39,2024-05-29
2874,73,421.6,2023-12-27
2875,500,407.19,2024-05-04
2876,2853,516.64,2023-12-23
2877,266,482.26,2023-03-19
2878,3426,880.76,2024-12-11
2879,4220,423.53,2024-04-13
2880,1567,606.44,2023-11-15
2881,115,751.67,2024-09-15
2882,3419,686.05,2023-04-29
2883,1439,365.57,2023-08-04
2884,4639,362.43,2024-06-26
2885,1000,771.22,2024-04-16
2886,472,752.6,2024-03-29
2887,3326,553.22,2024-09-29
2888,2722,528.08,2023-10-23
2889,310,685.19,2024-07-23
2890,4102,551.17,2023-01-12
2891,1616,831.58,2023-06-16
2892,553,900.06,2024-08-10
2893,1680,366.24,2023-04-05
2894,4550,822.78,2024-06-16
2895,2445,684.52,2024-08-23
2896,3341,360.28,2024-12-29
2897,2335,601.93,2023-02-27
2898,4509,649.6,2024-07-17
2899,2498,482.33,2023-06-21
2900,817,569.75,2024-02-05
2901,1890,823.53,2023-10-31
2902,1632,939.28,2024-12-30
2903,3983,602.41,2024-05-30
2904,1169,727.06,2023-05-12
2905,1999,654.2,2023-12-18
2906,2308,633.97,2023-08-03
2907,1401,823.63,2024-09-13
2908,4911,563.78,2023-11-30
2909,3668,562.29,2023-09-01
2910,4336,487.48,2023-02-01
2911,3569,896.11,2024-12-12
2912,2069,393.15,2024-08-11
2913,248,948.16,2024-04-27
2914,2246,873.02,2023-09-12
2915,1045,692.66,2024-08-05
2916,1083,764.06,2023-01-03
2917,1522,886.32,2023-05-21
2918,1521,424.06,2023-05-28
2919,1925,756.96,2024-04-08
2920,68,744.38,2023-06-09
2921,1131,665.18,2024-06-30
2922,4978,785.14,2023-03-02
2923,1483,947.27,2024-03-20
2924,249,384.74,2023-12-27
2925,1139,386.68,2023-04-28
2926,250,802.85,2024-06-20
2927,2354,415.55,2023-01-25
2928,3161,806.62,2024-11-05
2929,4061,634.36,2024-10-20
2930,3785,552.35,2023-05-23
2931,1985,679.6,2023-07-16
2932,3968,632.32,2024-02-17
2933,2421,437.23,2024-03-28
2934,4477,550.78,2024-11-07
2935,3861,446.27,2023-06-23
2936,4218,781.83,2023-01-20
2937,2187,772.51,2023-08-17
2938,3245,711.22,2024-03-25
2939,2415,923.06,2023-07-11
2940,1737,682.61,2023-02-24
2941,4385,611.49,2023-04-01
2942,4763,943.59,2024-06-19
2943,439,694.02,2024-07-05
2944,852,895.63,2023-11-03
2945,2615,547.47,2023-05-15
2946,3683,813.26,2024-10-15
2947,1630,647.49,2023-01-10
2948,198,500.82,2023-04-24
2949,278,453.97,2023-07-25
2950,1796,857.69,2023-06-13
2951,4600,576.93,2023-03-22
2952,563,585.27,2024-09-10
2953,1032,644.45,2024-10-29
2954,406,496.38,2024-07-19
2955,4871,489.72,2023-03-14
2956,1835,920.67,2024-11-07
2957,3502,743.54,2024-08-18
2958,170,833.2,2024-03-18
2959,2682,620.28,2024-03-09
2960,4323,661.62,2024-05-16
2961,1210,703.93,2023-08-15
2962,591,710.48,2023-03-19
2963,320,898.2,2024-07-09
2964,2857,925.99,2023-10-06
2965,93,574.92,2024-05-11
2966,2126,521.88,2024-05-12
2967,188,878.48,2024-07-22
2968,704,767.16,2024-05-23
2969,799,640.2,2023-10-02
2970,3962,524.53,2023-01-23
2971,3885,717.49,2023-09-07
2972,1168,665.55,2023-07-27
2973,1923,884.27,2023-09-12
2974,3249,437.84,2023-01-26
2975,2710,805.8,2024-02-15
2976,1237,905.98,2024-12-05
2977,411,771.8,2024-04-18
2978,1365,581.52,2024-02-21
2979,4943,495.52,2024-06-29
2980,2995,829.77,2023-12-14
2981,1419,920.7,2024-10-28
2982,830,914.11,2024-03-21
2983,1164,571.67,2024-09-07
2984,2934,906.85,2023-08-07
2985,4760,508.31,2024-11-26
2986,4403,645.2,2023-07-10
2987,1096,502.58,2023-10-27
2988,4797,384.42,2023-07-25
2989,2081,435.53,2024-08-21
2990,1281,595.55,2023-11-11
2991,2087,529.71,2023-08-04
2992,53,500.69,2023-01-19
2993,3036,947.75,2023-12-12
2994,4341,716.65,2023-01-12
2995,575,707.36,2024-10-14
2996,3715,644.2,2023-06-23
2997,4516,583.68,2024-05-26
2998,2597,735.2,2024-03-20
2999,3311,793.71,2023-01-25
3000,4026,466.79,2023-12-13
3001,3763,849.18,2023-01-24
3002,3803,412.72,2024-06-09
3003,182,594.95,2023-12-27
3004,2652,857.87,2023-06-26
3005,3502,532.01,2023-05-18
3006,1094,471.01,2023-09-25
3007,3377,758.53,2023-06-07
3008,378,441.01,2024-04-01
3009,3233,564.99,2024-05-14
3010,4700,608.36,2024-02-09
3011,3729,559.43,2023-03-24
3012,1693,529.66,2023-10-31
3013,2221,628.13,2024-03-28
3014,3115,798.08,2023-08-26
3015,3251,773.67,2024-08-05
3016,3153,594.73,2023-09-11
3017,3658,679.77,2024-03-13
3018,981,459.07,2023-01-06
3019,2138,925.26,2024-09-29
3020,4044,648.23,2024-02-24
3021,3948,858.94,2024-10-19
3022,2070,384.21,2024-09-26
3023,2856,899.02,2023-02-01
3024,3244,823.03,2024-10-20
3025,4902,449.98,2023-03-29
3026,4947,912.69,2023-05-08
3027,712,558.16,2024-01-18
3028,3513,556.02,2023-07-01
3029,1154,623.08,2024-07-22
3030,1020,728.13,2024-02-19
3031,1178,505.04,2024-07-16
3032,89,813.25,2023-09-30
3033,3551,638.79,2024-09-15
3034,1793,890.74,2024-07-23
3035,1940,699.85,2023-02-25
3036,1237,725.17,2024-04-19
3037,4591,581.85,2024-11-08
3038,1285,755.23,2024-01-30
3039,1653,857.65,2023-04-21
3040,2165,898.27,2023-08-22
3041,2597,796.05,2023-02-04
3042,1581,763.54,2024-09-12
3043,3693,664.33,2023-11-17
3044,667,529.86,2023-03-14
3045,1447,359.48,2023-03-10
3046,607,809.43,2023-01-25
3047,3153,646.21,2024-05-13
3048,1886,874.99,2024-07-11
3049,2616,454.94,2023-08-30
3050,3726,909.2,2024-10-19
3051,2541,906.47,2024-04-20
3052,3406,423.22,2023-12-09
3053,2804,668.87,2023-10-17
3054,4786,923.93,2024-05-04
3055,1564,654.35,2023-11-07
3056,80,351.93,2023-04-24
3057,615,846.92,2024-01-01
3058,1157,404.65,2023-09-28
3059,171,750.09,2024-05-05
3060,3467,784.11,2024-05-08
3061,4284,576.91,2023-04-14
3062,4356,583.33,2024-01-26
3063,2373,562.01,2023-09-07
3064,4235,469.66,2023-08-21
3065,1672,423.69,2024-03-25
3066,2471,612.76,2023-01-26
3067,1582,401.74,2024-04-25
3068,3634,624.7,2024-10-22
3069,3011,497.91,2024-08-14
3070,3355,508.25,2023-10-04
3071,2530,404.3,2024-05-07
3072,3026,637.92,2024-08-05
3073,4391,681.33,2023-06-29
3074,3749,802.16,2023-02-28
3075,4992,858.02,2023-07-21
3076,2713,448.37,2024-01-09
3077,589,442.69,2024-09-24
3078,4346,622.25,2024-01-02
3079,2791,537.33,2024-02-14
3080,4085,872.11,2023-02-27
3081,86,521.72,2023-12-29
3082,4487,625.74,2023-04-12
3083,1088,822.49,2024-06-15
3084,159,940.57,2024-04-14
3085,267,464.97,2023-04-13
3086,987,585.13,2024-07-05
3087,3431,394.34,2023-04-04
3088,73,667.94,2023-02-24
3089,847,572.89,2023-12-18
3090,1131,869.0,2024-04-04
3091,4560,363.15,2023-12-01
3092,3347,885.86,2024-06-05
3093,4365,594.71,2024-07-25
3094,2364,401.34,2024-01-29
3095,1150,871.38,2023-11-16
3096,868,836.0,2023-09-25
3097,2154,613.14,2024-02-03
3098,238,783.61,2024-05-22
3099,4746,449.8,2023-06-22
3100,517,812.44,2023-07-22
3101,4681,543.54,2024-03-01
3102,4417,882.95,2023-12-19
3103,1609,667.32,2023-08-26
3104,1554,546.33,2023-05-10
3105,2191,417.53,2023-12-22
3106,678,629.52,2024-07-22
3107,3291,490.85,2024-07-10
3108,4772,903.7,2024-04-19
3109,4247,578.01,2024-07-26
3110,2998,597.43,2024-04-25
3111,4660,580.61,2024-12-11
3112,3722,771.14,2024-04-21
3113,4888,787.04,2024-09-19
3114,2970,579.81,2024-06-17
3115,267,788.39,2024-06-14
3116,2641,793.35,2024-09-04
3117,3343,611.88,2023-05-27
3118,971,912.37,2023-08-12
3119,2492,665.42,2024-07-19
3120,3102,799.3,2024-06-17
3121,196,424.98,2023-12-04
3122,953,739.9,2024-06-01
3123,2331,830.06,2023-05-23
3124,3074,903.81,2023-05-07
3125,40,444.18,2023-02-21
3126,2996,670.68,2023-11-26
3127,4737,853.18,2023-11-27
3128,3904,813.08,2024-06-19
3129,176,767.4,2023-08-17
3130,2838,430.44,2023-06-27
3131,3667,496.58,2024-11-11
3132,4415,458.13,2024-02-10
3133,133,611.79,2024-12-12
3134,3735,371.61,2023-05-29
3135,3000,948.74,2024-09-25
3136,660,874.96,2024-04-27
3137,1375,872.94,2023-04-11
3138,772,720.95,2024-12-25
3139,4414,775.11,2023-03-04
3140,4990,827.76,2024-03-23
3141,493,822.28,2024-10-25
3142,4694,715.67,2023-07-05
3143,2008,433.09,2023-07-18
3144,3533,644.16,2023-09-03
3145,3275,767.61,2024-12-04
3146,2094,782.84,2023-02-18
3147,672,800.72,2024-05-03
3148,1754,421.59,2023-04-02
3149,1394,363.55,2023-05-26
3150,3803,451.49,2023-04-27
3151,3231,495.24,2023-03-10
3152,4002,527.22,2024-11-24
3153,783,721.02,2023-08-17
3154,4487,691.22,2024-11-07
3155,3689,495.54,2023-10-13
3156,129,713.66,2023-12-10
3157,4416,587.02,2023-11-24
3158,2381,611.93,2023-07-09
3159,2045,819.23,2024-01-28
3160,3518,433.45,2023-06-05
3161,4764,786.48,2024-03-10
3162,3084,841.69,2024-08-28
3163,141,871.09,2024-04-04
3164,2272,428.96,2024-01-30
3165,3467,472.2,2024-05-28
3166,690,454.64,2024-06-24
3167,222,355.58,2023-08-16
3168,3871,383.08,2024-11-25
3169,3360,362.81,2024-12-02
3170,1602,392.8,2023-03-09
3171,3755,751.58,2024-12-07
3172,2040,583.74,2023-06-13
3173,1919,703.24,2023-07-26
3174,4485,404.56,2024-08-28
3175,2105,555.98,2024-10-08
3176,2292,750.64,2024-08-20
3177,3619,560.76,2023-03-25
3178,2758,444.66,2024-06-26
3179,2797,686.5,2024-03-25
3180,1237,558.84,2024-01-27
3181,3744,776.88,2023-08-19
3182,1161,429.8,2024-11-29
3183,1804,620.27,2024-12-21
3184,132,697.62,2023-09-01
3185,857,493.89,2024-02-05
3186,2559,524.96,2023-08-21
3187,4945,355.99,2023-03-27
3188,2696,755.57,2023-08-21
3189,1816,696.86,2023-12-10
3190,4592,484.67,2023-07-13
3191,1095,837.91,2024-03-09
3192,2956,373.48,2024-09-20
3193,107,420.87,2024-06-24
3194,579,653.18,2024-10-29
3195,4369,717.52,2024-10-13
3196,3175,529.8,2024-09-07
3197,511,498.12,2024-11-22
3198,428,808.86,2024-02-01
3199,3816,907.32,2024-08-12
3200,4855,390.77,2023-07-27
3201,2327,595.01,2023-02-10
3202,3127,726.74,2023-01-29
3203,3146,558.07,2023-03-08
3204,1186,417.33,2024-05-19
3205,2549,633.16,2024-02-27
3206,3974,457.92,2023-11-08
3207,317,938.91,2024-07-06
3208,4477,901.14,2024-03-26
3209,4065,439.48,2023-12-13
3210,1626,678.84,2024-02-03
3211,4501,707.12,2024-05-12
3212,454,941.9,2023-08-02
3213,2454,738.06,2023-05-09
3214,838,672.45,2023-01-17
3215,4182,718.1,2023-07-29
3216,891,588.44,2024-09-11
3217,4138,430.87,2023-07-24
3218,4083,695.89,2024-08-29
3219,3046,496.63,2023-11-05
3220,1096,757.92,2023-01-30
3221,2699,596.47,2024-05-29
3222,189,927.36,2023-08-18
3223,2937,837.12,2023-06-25
3224,3245,620.27,2024-02-02
3225,2889,878.71,2024-09-28
3226,4417,908.79,2024-01-19
3227,1990,740.04,2023-02-09
3228,1594,588.36,2023-01-10
3229,136,885.35,2024-10-03
3230,3563,913.53,2023-01-21
3231,2723,415.41,2023-01-24
3232,797,889.31,2024-09-29
3233,2799,351.96,2024-10-01
3234,4569,797.61,2023-06-23
3235,3239,512.88,2024-03-04
3236,1175,619.81,2024-03-03
3237,3733,560.6,2023-05-14
3238,78,566.76,2023-09-08
3239,2731,851.77,2023-03-22
3240,3025,855.56,2023-06-11
3241,1925,697.48,2023-09-24
3242,1517,501.07,2024-04-19
3243,2319,439.5,2023-11-30
3244,4431,702.93,2024-10-01
3245,4761,774.77,2024-09-21
3246,4029,802.49,2024-03-14
3247,2671,403.77,2024-06-29
3248,2429,604.02,2024-01-19
3249,3103,476.75,2023-04-23
3250,3244,367.75,2023-07-28
3251,1514,735.77,2024-11-08
3252,4538,656.87,2023-09-22
3253,4382,925.46,2024-05-10
3254,4572,846.92,2024-09-18
3255,2482,413.07,2024-05-20
3256,1036,608.33,2023-08-20
3257,2919,430.14,2024-07-18
3258,1127,875.79,2024-05-29
3259,86,757.42,2024-06-26
3260,1317,866.24,2023-04-10
3261,2557,465.55,2024-11-09
3262,313,747.75,2023-06-05
3263,2862,439.4,2023-01-12
3264,1039,815.24,2024-08-11
3265,4233,724.27,2023-10-24
3266,1325,752.15,2024-08-10
3267,4484,377.23,2024-05-04
3268,4452,453.94,2023-11-20
3269,1938,506.88,2024-05-22
3270,4,701.93,2024-03-30
3271,4132,799.13,2024-10-27
3272,303,802.6,2023-03-14
3273,3139,390.42,2023-05-01
3274,1240,913.7,2024-04-15
3275,4323,670.33,2024-07-01
3276,4263,754.01,2024-10-03
3277,708,610.73,2023-07-08
3278,3214,603.42,2024-02-17
3279,4162,635.87,2023-05-24
3280,1313,877.71,2023-08-22
3281,4343,904.75,2023-10-22
3282,2495,933.66,2024-02-14
3283,561,404.7,2024-08-04
3284,2597,531.13,2024-01-12
3285,3755,839.97,2024-11-27
3286,683,614.65,2023-01-11
3287,2413,719.68,2023-09-20
3288,2535,740.05,2023-03-14
3289,2978,909.41,2024-01-31
3290,997,504.6,2023-03-15
3291,4438,878.75,2023-08-12
3292,607,898.66,2023-08-23
3293,1239,406.82,2024-12-02
3294,4315,415.86,2024-01-22
3295,3877,834.79,2023-11-05
3296,4778,412.36,2024-01-04
3297,3221,851.07,2023-01-12
3298,479,904.6,2023-05-11
3299,3538,387.14,2024-01-25
3300,4199,759.36,2023-12-27
3301,580,602.55,2023-10-26
3302,465,734.48,2024-03-11
3303,2359,369.99,2023-02-22
3304,2757,680.73,2023-10-22
3305,2412,558.23,2023-05-18
3306,4118,876.11,2024-05-08
3307,1148,723.24,2023-06-13
3308,4386,722.64,2023-03-19
3309,903,856.8,2024-03-18
3310,2325,836.6,2024-09-03
3311,3897,447.37,2023-10-04
3312,4300,798.24,2023-06-08
3313,2586,827.78,2023-11-26
3314,4058,530.03,2024-07-18
3315,2997,723.11,2023-08-13
3316,1689,899.04,2023-12-27
3317,4760,697.16,2023-07-23
3318,1832,503.39,2024-07-19
3319,1533,817.61,2023-08-01
3320,4492,669.88,2024-05-29
3321,4004,417.07,2024-08-28
3322,2071,579.94,2024-03-25
3323,2823,609.43,2024-09-19
3324,1114,800.23,2024-10-05
3325,1489,535.97,2024-04-12
3326,3331,661.49,2024-04-28
3327,1116,547.87,2024-11-09
3328,4674,615.51,2024-10-09
3329,597,463.85,2023-11-28
3330,2282,600.96,2024-03-09
3331,4086,743.22,2023-06-04
3332,852,480.24,2024-03-20
3333,101,609.99,2024-09-22
3334,2336,842.64,2024-08-27
3335,2258,911.03,2024-04-21
3336,1501,822.82,2023-05-19
3337,2551,562.73,2024-11-13
3338,3985,583.88,2024-08-24
3339,4787,670.56,2024-05-26
3340,2561,390.4,2024-10-01
3341,2337,667.1,2023-09-13
3342,1658,780.54,2024-02-12
3343,1717,720.2,2024-03-17
3344,247,939.64,2023-11-16
3345,2226,645.58,2024-01-09
3346,4734,694.12,2024-04-14
3347,4061,744.99,2023-03-19
3348,4714,505.13,2024-10-06
3349,2239,546.98,2024-01-08
3350,3217,397.13,2023-02-09
3351,3722,622.22,2023-11-13
3352,691,900.93,2023-10-16
3353,845,847.64,2023-05-26
3354,3117,501.22,2023-01-30
3355,2668,859.74,2023-09-10
3356,2966,431.13,2024-09-04
3357,1811,855.6,2023-05-19
3358,3790,593.42,2024-12-17
3359,3979,464.29,2024-11-04
3360,484,545.35,2024-04-10
3361,1480,421.52,2024-03-17
3362,2286,552.38,2024-11-26
3363,1813,427.64,2024-03-21
3364,756,846.16,2024-09-24
3365,627,631.22,2023-09-21
3366,4692,688.94,2024-10-16
3367,4997,516.77,2024-10-20
3368,1335,449.66,2024-12-27
3369,4863,827.13,2024-06-13
3370,89,562.55,2023-09-28
3371,4026,380.49,2024-12-25
3372,3408,905.82,2024-07-26
3373,4336,640.8,2023-08-31
3374,38,725.13,2024-07-30
3375,3419,741.71,2023-01-26
3376,2829,791.81,2024-10-25
3377,2018,489.53,2024-02-05
3378,2122,378.75,2024-08-15
3379,3707,594.89,2024-07-10
3380,1319,615.97,2024-11-07
3381,1305,797.93,2024-07-25
3382,4504,455.76,2024-02-25
3383,2005,423.65,2024-08-04
3384,3326,802.22,2024-04-11
3385,1413,574.31,2023-11-03
