vendor_id,vendor_name,location,rating,lead_time_days
1934,Vendor_1934,Delhi,4.64,10
1935,Vendor_1935,Surat,3.8,9
1936,Vendor_1936,Nagpur,3.79,12
1937,Vendor_1937,Surat,3.87,4
1938,Vendor_1938,Bangalore,4.67,8
1939,Vendor_1939,Nagpur,3.63,13
1940,Vendor_1940,Hyderabad,4.14,8
1941,Vendor_1941,Chennai,3.98,12
1942,Vendor_1942,Mumbai,4.65,5
1943,Vendor_1943,Kolkata,4.42,15
1944,Vendor_1944,Ahmedabad,4.43,10
1945,Vendor_1945,Mumbai,4.89,6
1946,Vendor_1946,Chennai,4.53,5
1947,Vendor_1947,Pune,3.67,3
1948,Vendor_1948,Chennai,4.92,5
1949,Vendor_1949,Bangalore,3.52,14
1950,Vendor_1950,Pune,3.96,10
1951,Vendor_1951,Mumbai,4.0,14
1952,Vendor_1952,Surat,3.82,11
1953,Vendor_1953,Surat,4.63,11
1954,Vendor_1954,Ahmedabad,4.43,5
1955,Vendor_1955,Mumbai,4.06,13
1956,Vendor_1956,Surat,3.57,5
1957,Vendor_1957,Mumbai,3.93,15
1958,Vendor_1958,Nagpur,3.91,10
1959,Vendor_1959,Mumbai,3.6,13
1960,Vendor_1960,Bangalore,4.49,13
1961,Vendor_1961,Kolkata,4.8,3
1962,Vendor_1962,Bangalore,4.8,13
1963,Vendor_1963,Hyderabad,3.85,9
1964,Vendor_1964,Surat,4.96,4
1965,Vendor_1965,Kolkata,4.23,12
1966,Vendor_1966,Surat,3.63,6
1967,Vendor_1967,Surat,4.95,11
1968,Vendor_1968,Mumbai,3.56,11
1969,Vendor_1969,Bangalore,4.0,9
1970,Vendor_1970,Delhi,3.53,13
1971,Vendor_1971,Kolkata,4.03,7
1972,Vendor_1972,Chennai,4.99,11
1973,Vendor_1973,Bangalore,4.72,13
1974,Vendor_1974,Bangalore,4.82,3
1975,Vendor_1975,Surat,4.92,6
1976,Vendor_1976,Delhi,4.01,9
1977,Vendor_1977,Delhi,3.63,9
1978,Vendor_1978,Surat,4.94,12
1979,Vendor_1979,Chennai,4.13,12
1980,Vendor_1980,Delhi,4.14,7
1981,Vendor_1981,Nagpur,3.99,11
1982,Vendor_1982,Delhi,3.81,5
1983,Vendor_1983,Nagpur,4.31,15
1984,Vendor_1984,Chennai,4.79,7
1985,Vendor_1985,Surat,4.86,9
1986,Vendor_1986,Delhi,4.48,12
1987,Vendor_1987,Delhi,3.98,11
1988,Vendor_1988,Surat,4.92,4
1989,Vendor_1989,Delhi,3.98,5
1990,Vendor_1990,Mumbai,4.65,9
1991,Vendor_1991,Hyderabad,3.96,14
1992,Vendor_1992,Bangalore,3.73,6
1993,Vendor_1993,Pune,3.7,3
1994,Vendor_1994,Nagpur,4.43,12
1995,Vendor_1995,Nagpur,4.42,12
1996,Vendor_1996,Chennai,3.85,3
1997,Vendor_1997,Kolkata,3.62,15
1998,Vendor_1998,Ahmedabad,3.7,12
1999,Vendor_1999,Ahmedabad,4.57,8
2000,Vendor_2000,Delhi,4.78,10
2001,Vendor_2001,Ahmedabad,3.71,6
2002,Vendor_2002,Chennai,3.55,15
2003,Vendor_2003,Mumbai,4.89,9
2004,Vendor_2004,Chennai,4.61,6
2005,Vendor_2005,Chennai,3.6,10
2006,Vendor_2006,Nagpur,4.23,8
2007,Vendor_2007,Ahmedabad,4.83,9
2008,Vendor_2008,Hyderabad,4.66,12
2009,Vendor_2009,Hyderabad,4.58,9
2010,Vendor_2010,Nagpur,4.91,12
2011,Vendor_2011,Nagpur,4.3,13
2012,Vendor_2012,Mumbai,4.28,10
2013,Vendor_2013,Ahmedabad,4.74,3
2014,Vendor_2014,Chennai,4.28,9
2015,Vendor_2015,Mumbai,4.34,11
2016,Vendor_2016,Mumbai,3.78,10
2017,Vendor_2017,Hyderabad,4.83,15
2018,Vendor_2018,Bangalore,4.19,9
2019,Vendor_2019,Bangalore,4.42,3
2020,Vendor_2020,Surat,4.86,10
2021,Vendor_2021,Ahmedabad,3.64,11
2022,Vendor_2022,Pune,3.77,12
2023,Vendor_2023,Surat,3.7,9
2024,Vendor_2024,Kolkata,4.18,5
2025,Vendor_2025,Ahmedabad,4.39,14
2026,Vendor_2026,Chennai,4.82,4
2027,Vendor_2027,Bangalore,3.99,13
2028,Vendor_2028,Delhi,4.58,4
2029,Vendor_2029,Pune,3.67,10
2030,Vendor_2030,Kolkata,3.63,14
2031,Vendor_2031,Hyderabad,4.59,11
2032,Vendor_2032,Nagpur,4.92,9
2033,Vendor_2033,Surat,4.07,15
2034,Vendor_2034,Delhi,4.87,12
2035,Vendor_2035,Delhi,3.74,5
2036,Vendor_2036,Delhi,4.65,3
2037,Vendor_2037,Hyderabad,3.96,14
2038,Vendor_2038,Ahmedabad,3.93,5
2039,Vendor_2039,Pune,4.85,6
2040,Vendor_2040,Mumbai,4.43,7
2041,Vendor_2041,Mumbai,4.19,10
2042,Vendor_2042,Surat,4.71,12
2043,Vendor_2043,Ahmedabad,3.86,12
2044,Vendor_2044,Ahmedabad,4.18,10
2045,Vendor_2045,Pune,4.4,3
2046,Vendor_2046,Chennai,4.82,7
2047,Vendor_2047,Nagpur,4.44,6
2048,Vendor_2048,Mumbai,3.78,3
2049,Vendor_2049,Kolkata,3.56,3
2050,Vendor_2050,Nagpur,4.76,7
2051,Vendor_2051,Kolkata,4.88,3
2052,Vendor_2052,Pune,4.13,5
2053,Vendor_2053,Delhi,4.51,12
2054,Vendor_2054,Nagpur,4.36,11
2055,Vendor_2055,Delhi,4.95,14
2056,Vendor_2056,Nagpur,4.04,3
2057,Vendor_2057,Pune,4.65,8
2058,Vendor_2058,Kolkata,4.85,4
2059,Vendor_2059,Hyderabad,4.76,4
2060,Vendor_2060,Bangalore,4.21,4
2061,Vendor_2061,Bangalore,3.99,9
2062,Vendor_2062,Surat,3.81,6
2063,Vendor_2063,Nagpur,3.59,12
2064,Vendor_2064,Surat,4.98,10
2065,Vendor_2065,Nagpur,4.9,14
2066,Vendor_2066,Bangalore,4.14,8
2067,Vendor_2067,Bangalore,4.29,12
2068,Vendor_2068,Kolkata,4.89,12
2069,Vendor_2069,Nagpur,4.24,14
2070,Vendor_2070,Ahmedabad,4.24,5
2071,Vendor_2071,Nagpur,3.85,7
2072,Vendor_2072,Chennai,3.5,3
2073,Vendor_2073,Ahmedabad,4.44,4
2074,Vendor_2074,Chennai,4.7,9
2075,Vendor_2075,Hyderabad,3.57,8
2076,Vendor_2076,Surat,4.71,6
2077,Vendor_2077,Mumbai,4.46,14
2078,Vendor_2078,Bangalore,3.88,4
2079,Vendor_2079,Bangalore,3.95,11
2080,Vendor_2080,Kolkata,4.65,4
2081,Vendor_2081,Kolkata,4.01,14
2082,Vendor_2082,Nagpur,4.42,3
2083,Vendor_2083,Delhi,3.79,8
2084,Vendor_2084,Ahmedabad,4.87,15
2085,Vendor_2085,Mumbai,4.47,10
2086,Vendor_2086,Delhi,4.44,11
2087,Vendor_2087,Kolkata,4.19,9
2088,Vendor_2088,Mumbai,4.75,7
2089,Vendor_2089,Nagpur,4.59,8
2090,Vendor_2090,Surat,4.3,6
2091,Vendor_2091,Nagpur,4.53,15
2092,Vendor_2092,Kolkata,3.6,5
2093,Vendor_2093,Bangalore,4.76,8
2094,Vendor_2094,Hyderabad,4.44,5
2095,Vendor_2095,Nagpur,4.41,5
2096,Vendor_2096,Nagpur,3.68,15
2097,Vendor_2097,Bangalore,4.56,8
2098,Vendor_2098,Mumbai,3.91,4
2099,Vendor_2099,Ahmedabad,4.82,8
2100,Vendor_2100,Ahmedabad,4.74,7
2101,Vendor_2101,Chennai,4.29,5
2102,Vendor_2102,Pune,4.06,3
2103,Vendor_2103,Chennai,4.87,10
2104,Vendor_2104,Surat,3.54,10
2105,Vendor_2105,Surat,3.73,8
2106,Vendor_2106,Ahmedabad,4.6,11
2107,Vendor_2107,Bangalore,4.66,5
2108,Vendor_2108,Pune,4.73,11
2109,Vendor_2109,Delhi,3.81,3
2110,Vendor_2110,Ahmedabad,4.08,11
2111,Vendor_2111,Pune,3.51,3
2112,Vendor_2112,Nagpur,4.81,8
2113,Vendor_2113,Ahmedabad,4.83,4
2114,Vendor_2114,Surat,4.65,14
2115,Vendor_2115,Bangalore,3.53,15
2116,Vendor_2116,Bangalore,4.46,6
2117,Vendor_2117,Kolkata,3.8,7
2118,Vendor_2118,Bangalore,4.3,15
2119,Vendor_2119,Ahmedabad,4.51,7
2120,Vendor_2120,Delhi,3.74,4
2121,Vendor_2121,Mumbai,4.94,11
2122,Vendor_2122,Surat,3.65,11
2123,Vendor_2123,Kolkata,4.32,7
2124,Vendor_2124,Delhi,4.91,15
2125,Vendor_2125,Bangalore,4.36,5
2126,Vendor_2126,Pune,3.97,8
2127,Vendor_2127,Surat,4.17,5
2128,Vendor_2128,Mumbai,4.21,13
2129,Vendor_2129,Mumbai,3.66,3
2130,Vendor_2130,Pune,4.14,5
2131,Vendor_2131,Nagpur,4.84,13
2132,Vendor_2132,Ahmedabad,4.42,7
2133,Vendor_2133,Kolkata,4.73,14
2134,Vendor_2134,Surat,3.62,15
2135,Vendor_2135,Ahmedabad,4.35,4
2136,Vendor_2136,Ahmedabad,3.65,7
2137,Vendor_2137,Ahmedabad,4.21,6
2138,Vendor_2138,Delhi,4.79,12
2139,Vendor_2139,Bangalore,4.87,9
2140,Vendor_2140,Delhi,4.55,13
2141,Vendor_2141,Kolkata,4.68,8
2142,Vendor_2142,Ahmedabad,4.23,4
2143,Vendor_2143,Ahmedabad,3.67,10
2144,Vendor_2144,Ahmedabad,4.77,7
2145,Vendor_2145,Kolkata,4.41,5
2146,Vendor_2146,Surat,3.65,14
2147,Vendor_2147,Pune,3.99,13
2148,Vendor_2148,Pune,4.69,11
2149,Vendor_2149,Ahmedabad,4.1,9
2150,Vendor_2150,Chennai,4.43,11
2151,Vendor_2151,Delhi,4.96,9
2152,Vendor_2152,Pune,4.01,14
2153,Vendor_2153,Nagpur,4.15,9
2154,Vendor_2154,Nagpur,4.68,11
2155,Vendor_2155,Chennai,3.76,13
2156,Vendor_2156,Pune,4.61,14
2157,Vendor_2157,Nagpur,4.76,4
2158,Vendor_2158,Nagpur,4.39,8
2159,Vendor_2159,Surat,3.65,10
2160,Vendor_2160,Delhi,3.96,9
2161,Vendor_2161,Pune,4.4,13
2162,Vendor_2162,Nagpur,4.66,9
2163,Vendor_2163,Kolkata,4.24,13
2164,Vendor_2164,Mumbai,3.64,5
2165,Vendor_2165,Nagpur,4.85,13
2166,Vendor_2166,Mumbai,4.64,13
2167,Vendor_2167,Delhi,4.18,7
2168,Vendor_2168,Hyderabad,4.42,10
2169,Vendor_2169,Chennai,3.81,8
2170,Vendor_2170,Bangalore,4.36,13
2171,Vendor_2171,Bangalore,4.88,9
2172,Vendor_2172,Kolkata,4.99,12
2173,Vendor_2173,Mumbai,4.42,11
2174,Vendor_2174,Hyderabad,4.77,7
2175,Vendor_2175,Mumbai,4.05,11
2176,Vendor_2176,Mumbai,3.5,11
2177,Vendor_2177,Kolkata,3.66,7
2178,Vendor_2178,Mumbai,3.85,14
2179,Vendor_2179,Nagpur,4.09,8
2180,Vendor_2180,Hyderabad,4.11,9
2181,Vendor_2181,Surat,3.82,5
2182,Vendor_2182,Ahmedabad,3.71,11
2183,Vendor_2183,Hyderabad,4.76,8
2184,Vendor_2184,Hyderabad,3.73,13
2185,Vendor_2185,Delhi,3.7,4
2186,Vendor_2186,Mumbai,3.72,10
2187,Vendor_2187,Hyderabad,4.96,5
2188,Vendor_2188,Pune,3.71,15
2189,Vendor_2189,Hyderabad,4.79,15
2190,Vendor_2190,Nagpur,4.9,12
2191,Vendor_2191,Delhi,4.18,9
2192,Vendor_2192,Surat,4.73,9
2193,Vendor_2193,Kolkata,3.84,9
2194,Vendor_2194,Nagpur,3.51,10
2195,Vendor_2195,Chennai,4.57,7
2196,Vendor_2196,Hyderabad,4.89,12
2197,Vendor_2197,Kolkata,3.55,3
2198,Vendor_2198,Nagpur,4.22,8
2199,Vendor_2199,Pune,4.37,14
2200,Vendor_2200,Pune,3.71,14
2201,Vendor_2201,Surat,4.98,15
2202,Vendor_2202,Bangalore,4.2,4
2203,Vendor_2203,Surat,4.83,4
2204,Vendor_2204,Chennai,4.21,14
2205,Vendor_2205,Pune,4.53,11
2206,Vendor_2206,Nagpur,3.97,3
2207,Vendor_2207,Kolkata,4.3,3
2208,Vendor_2208,Ahmedabad,4.18,10
2209,Vendor_2209,Nagpur,4.6,9
2210,Vendor_2210,Kolkata,4.94,15
2211,Vendor_2211,Bangalore,3.93,3
2212,Vendor_2212,Nagpur,4.62,14
2213,Vendor_2213,Nagpur,3.89,13
2214,Vendor_2214,Ahmedabad,4.37,12
2215,Vendor_2215,Mumbai,4.48,7
2216,Vendor_2216,Nagpur,3.54,10
2217,Vendor_2217,Pune,3.69,4
2218,Vendor_2218,Bangalore,3.88,12
2219,Vendor_2219,Bangalore,3.91,7
2220,Vendor_2220,Mumbai,4.61,12
2221,Vendor_2221,Delhi,4.87,14
2222,Vendor_2222,Delhi,4.49,8
2223,Vendor_2223,Delhi,3.89,14
2224,Vendor_2224,Chennai,4.23,15
2225,Vendor_2225,Surat,4.79,8
2226,Vendor_2226,Pune,4.95,12
2227,Vendor_2227,Delhi,4.76,15
2228,Vendor_2228,Hyderabad,4.66,6
2229,Vendor_2229,Ahmedabad,4.59,5
2230,Vendor_2230,Chennai,4.37,8
2231,Vendor_2231,Mumbai,4.46,15
2232,Vendor_2232,Pune,3.58,10
2233,Vendor_2233,Hyderabad,4.21,10
2234,Vendor_2234,Surat,3.85,13
2235,Vendor_2235,Hyderabad,4.21,5
2236,Vendor_2236,Surat,4.81,3
2237,Vendor_2237,Bangalore,4.89,10
2238,Vendor_2238,Hyderabad,4.52,11
2239,Vendor_2239,Mumbai,3.65,11
2240,Vendor_2240,Kolkata,4.93,9
2241,Vendor_2241,Nagpur,4.88,7
2242,Vendor_2242,Kolkata,3.91,15
2243,Vendor_2243,Pune,3.88,12
2244,Vendor_2244,Hyderabad,4.19,13
2245,Vendor_2245,Chennai,4.6,12
2246,Vendor_2246,Chennai,4.28,13
2247,Vendor_2247,Delhi,3.97,3
2248,Vendor_2248,Mumbai,4.75,3
2249,Vendor_2249,Hyderabad,3.65,4
2250,Vendor_2250,Ahmedabad,4.03,14
2251,Vendor_2251,Bangalore,3.88,3
2252,Vendor_2252,Mumbai,4.43,3
2253,Vendor_2253,Nagpur,4.48,6
2254,Vendor_2254,Nagpur,4.46,14
2255,Vendor_2255,Pune,3.63,12
2256,Vendor_2256,Delhi,4.06,15
2257,Vendor_2257,Nagpur,4.7,5
2258,Vendor_2258,Pune,4.54,7
2259,Vendor_2259,Bangalore,4.2,4
2260,Vendor_2260,Ahmedabad,4.88,7
2261,Vendor_2261,Hyderabad,4.54,13
2262,Vendor_2262,Kolkata,3.89,15
2263,Vendor_2263,Pune,3.92,3
2264,Vendor_2264,Hyderabad,4.08,3
2265,Vendor_2265,Bangalore,4.93,7
2266,Vendor_2266,Delhi,4.16,10
2267,Vendor_2267,Chennai,4.42,5
2268,Vendor_2268,Ahmedabad,3.66,11
2269,Vendor_2269,Hyderabad,3.83,13
2270,Vendor_2270,Pune,4.87,14
2271,Vendor_2271,Bangalore,3.65,4
2272,Vendor_2272,Pune,4.36,7
2273,Vendor_2273,Ahmedabad,3.53,10
2274,Vendor_2274,Delhi,4.48,3
2275,Vendor_2275,Mumbai,4.5,7
2276,Vendor_2276,Delhi,4.55,9
2277,Vendor_2277,Nagpur,3.51,14
2278,Vendor_2278,Ahmedabad,4.22,9
2279,Vendor_2279,Pune,4.31,3
2280,Vendor_2280,Hyderabad,4.93,15
2281,Vendor_2281,Ahmedabad,3.68,11
2282,Vendor_2282,Kolkata,4.0,7
2283,Vendor_2283,Hyderabad,3.58,13
2284,Vendor_2284,Pune,4.05,8
2285,Vendor_2285,Pune,4.76,15
2286,Vendor_2286,Bangalore,4.47,5
2287,Vendor_2287,Surat,3.56,9
2288,Vendor_2288,Chennai,3.95,9
2289,Vendor_2289,Pune,4.45,8
2290,Vendor_2290,Ahmedabad,3.63,13
2291,Vendor_2291,Ahmedabad,4.6,5
2292,Vendor_2292,Mumbai,3.79,14
2293,Vendor_2293,Nagpur,3.86,9
2294,Vendor_2294,Pune,4.69,13
2295,Vendor_2295,Bangalore,4.25,15
2296,Vendor_2296,Ahmedabad,4.95,3
2297,Vendor_2297,Mumbai,4.01,8
2298,Vendor_2298,Mumbai,4.11,6
2299,Vendor_2299,Surat,4.19,13
2300,Vendor_2300,Surat,3.72,12
2301,Vendor_2301,Chennai,4.89,3
2302,Vendor_2302,Delhi,4.23,3
2303,Vendor_2303,Ahmedabad,4.86,12
2304,Vendor_2304,Mumbai,3.86,13
2305,Vendor_2305,Delhi,3.52,13
2306,Vendor_2306,Mumbai,4.86,15
2307,Vendor_2307,Pune,4.18,5
2308,Vendor_2308,Nagpur,3.6,4
2309,Vendor_2309,Pune,4.25,15
2310,Vendor_2310,Nagpur,3.83,15
2311,Vendor_2311,Chennai,4.14,15
2312,Vendor_2312,Hyderabad,3.99,13
2313,Vendor_2313,Nagpur,4.32,8
2314,Vendor_2314,Chennai,4.65,12
2315,Vendor_2315,Delhi,4.0,4
2316,Vendor_2316,Bangalore,3.71,9
2317,Vendor_2317,Delhi,4.54,11
2318,Vendor_2318,Delhi,4.16,12
2319,Vendor_2319,Mumbai,3.7,15
2320,Vendor_2320,Nagpur,4.06,5
2321,Vendor_2321,Mumbai,4.82,4
2322,Vendor_2322,Mumbai,3.51,4
2323,Vendor_2323,Nagpur,4.83,9
2324,Vendor_2324,Ahmedabad,4.54,6
2325,Vendor_2325,Delhi,4.46,11
2326,Vendor_2326,Ahmedabad,4.12,5
2327,Vendor_2327,Nagpur,4.54,12
2328,Vendor_2328,Delhi,4.58,12
2329,Vendor_2329,Pune,4.44,15
2330,Vendor_2330,Bangalore,4.02,3
2331,Vendor_2331,Surat,3.85,4
2332,Vendor_2332,Surat,4.97,12
2333,Vendor_2333,Kolkata,4.79,11
2334,Vendor_2334,Surat,3.83,15
2335,Vendor_2335,Chennai,3.91,6
2336,Vendor_2336,Pune,4.69,13
2337,Vendor_2337,Ahmedabad,4.25,5
2338,Vendor_2338,Mumbai,3.58,8
2339,Vendor_2339,Bangalore,3.81,7
2340,Vendor_2340,Kolkata,4.43,15
2341,Vendor_2341,Ahmedabad,3.56,14
2342,Vendor_2342,Mumbai,4.89,5
2343,Vendor_2343,Delhi,4.68,10
2344,Vendor_2344,Surat,3.67,6
2345,Vendor_2345,Ahmedabad,4.39,8
2346,Vendor_2346,Hyderabad,3.8,13
2347,Vendor_2347,Kolkata,3.85,4
2348,Vendor_2348,Kolkata,3.84,6
2349,Vendor_2349,Hyderabad,4.8,9
2350,Vendor_2350,Chennai,3.61,12
2351,Vendor_2351,Ahmedabad,3.58,9
2352,Vendor_2352,Delhi,3.82,12
2353,Vendor_2353,Ahmedabad,3.77,8
2354,Vendor_2354,Delhi,4.19,6
2355,Vendor_2355,Kolkata,4.96,6
2356,Vendor_2356,Kolkata,3.69,14
2357,Vendor_2357,Nagpur,3.59,5
2358,Vendor_2358,Pune,4.78,10
2359,Vendor_2359,Hyderabad,3.76,8
2360,Vendor_2360,Chennai,4.83,12
2361,Vendor_2361,Delhi,4.68,13
2362,Vendor_2362,Nagpur,4.86,12
2363,Vendor_2363,Surat,4.78,4
2364,Vendor_2364,Hyderabad,4.79,10
2365,Vendor_2365,Chennai,4.39,10
2366,Vendor_2366,Bangalore,3.52,9
2367,Vendor_2367,Chennai,3.87,9
2368,Vendor_2368,Nagpur,3.83,12
2369,Vendor_2369,Delhi,4.87,3
2370,Vendor_2370,Hyderabad,4.97,3
2371,Vendor_2371,Ahmedabad,4.6,11
2372,Vendor_2372,Mumbai,4.14,9
2373,Vendor_2373,Ahmedabad,4.71,14
2374,Vendor_2374,Pune,4.18,6
2375,Vendor_2375,Pune,4.34,3
2376,Vendor_2376,Hyderabad,4.92,5
2377,Vendor_2377,Kolkata,3.94,13
2378,Vendor_2378,Pune,3.52,13
2379,Vendor_2379,Bangalore,3.74,10
2380,Vendor_2380,Nagpur,4.62,3
2381,Vendor_2381,Ahmedabad,4.2,5
2382,Vendor_2382,Hyderabad,3.78,8
2383,Vendor_2383,Ahmedabad,4.56,3
2384,Vendor_2384,Pune,4.08,14
2385,Vendor_2385,Kolkata,4.3,7
2386,Vendor_2386,Hyderabad,4.63,14
2387,Vendor_2387,Nagpur,4.31,15
2388,Vendor_2388,Chennai,4.68,4
2389,Vendor_2389,Nagpur,4.82,14
2390,Vendor_2390,Mumbai,4.27,13
2391,Vendor_2391,Kolkata,4.83,4
2392,Vendor_2392,Hyderabad,4.05,12
2393,Vendor_2393,Mumbai,4.05,5
2394,Vendor_2394,Surat,4.56,11
2395,Vendor_2395,Chennai,3.71,8
2396,Vendor_2396,Chennai,4.31,13
2397,Vendor_2397,Ahmedabad,4.61,15
2398,Vendor_2398,Nagpur,4.81,14
2399,Vendor_2399,Chennai,4.63,15
2400,Vendor_2400,Chennai,3.98,7
2401,Vendor_2401,Surat,4.52,7
2402,Vendor_2402,Mumbai,3.6,8
2403,Vendor_2403,Ahmedabad,4.23,11
2404,Vendor_2404,Pune,4.21,11
2405,Vendor_2405,Surat,4.85,10
2406,Vendor_2406,Nagpur,4.05,13
2407,Vendor_2407,Pune,3.78,10
2408,Vendor_2408,Pune,3.62,5
2409,Vendor_2409,Bangalore,4.94,4
2410,Vendor_2410,Pune,3.75,4
2411,Vendor_2411,Delhi,4.24,6
2412,Vendor_2412,Surat,4.93,3
2413,Vendor_2413,Bangalore,4.12,13
2414,Vendor_2414,Surat,4.9,10
2415,Vendor_2415,Kolkata,4.13,14
2416,Vendor_2416,Mumbai,3.94,4
2417,Vendor_2417,Mumbai,4.81,6
2418,Vendor_2418,Surat,4.47,9
2419,Vendor_2419,Nagpur,4.01,13
2420,Vendor_2420,Kolkata,4.23,13
2421,Vendor_2421,Surat,4.76,10
2422,Vendor_2422,Ahmedabad,3.96,5
2423,Vendor_2423,Bangalore,3.76,7
2424,Vendor_2424,Chennai,4.23,7
2425,Vendor_2425,Mumbai,3.72,7
2426,Vendor_2426,Ahmedabad,4.93,12
2427,Vendor_2427,Delhi,4.57,7
2428,Vendor_2428,Delhi,4.96,14
2429,Vendor_2429,Delhi,3.74,4
2430,Vendor_2430,Mumbai,4.99,12
2431,Vendor_2431,Delhi,4.16,8
2432,Vendor_2432,Delhi,3.81,14
2433,Vendor_2433,Mumbai,4.5,8
2434,Vendor_2434,Delhi,4.06,11
2435,Vendor_2435,Delhi,4.3,4
2436,Vendor_2436,Mumbai,4.11,10
2437,Vendor_2437,Delhi,4.92,8
2438,Vendor_2438,Delhi,3.51,14
2439,Vendor_2439,Surat,4.96,8
2440,Vendor_2440,Bangalore,4.21,7
2441,Vendor_2441,Nagpur,4.5,15
2442,Vendor_2442,Nagpur,4.59,10
2443,Vendor_2443,Kolkata,4.53,14
2444,Vendor_2444,Ahmedabad,4.85,5
2445,Vendor_2445,Surat,3.68,3
2446,Vendor_2446,Hyderabad,4.43,6
2447,Vendor_2447,Ahmedabad,4.04,8
2448,Vendor_2448,Mumbai,4.41,6
2449,Vendor_2449,Nagpur,4.29,15
2450,Vendor_2450,Bangalore,3.79,4
2451,Vendor_2451,Surat,4.77,13
2452,Vendor_2452,Pune,4.96,9
2453,Vendor_2453,Chennai,4.24,12
2454,Vendor_2454,Nagpur,4.27,3
2455,Vendor_2455,Kolkata,4.1,14
2456,Vendor_2456,Hyderabad,4.05,8
2457,Vendor_2457,Mumbai,3.93,8
2458,Vendor_2458,Bangalore,4.97,11
2459,Vendor_2459,Pune,3.82,10
2460,Vendor_2460,Hyderabad,4.71,7
2461,Vendor_2461,Delhi,4.71,9
2462,Vendor_2462,Hyderabad,3.71,12
2463,Vendor_2463,Nagpur,3.63,6
2464,Vendor_2464,Bangalore,4.21,11
2465,Vendor_2465,Kolkata,3.6,12
2466,Vendor_2466,Hyderabad,3.63,9
2467,Vendor_2467,Bangalore,4.12,11
2468,Vendor_2468,Ahmedabad,4.57,15
2469,Vendor_2469,Delhi,3.8,9
2470,Vendor_2470,Bangalore,4.33,3
2471,Vendor_2471,Bangalore,4.75,7
2472,Vendor_2472,Ahmedabad,4.34,10
2473,Vendor_2473,Chennai,3.54,3
2474,Vendor_2474,Delhi,3.89,13
2475,Vendor_2475,Ahmedabad,3.69,13
2476,Vendor_2476,Bangalore,4.13,10
2477,Vendor_2477,Chennai,3.54,15
2478,Vendor_2478,Bangalore,4.24,4
2479,Vendor_2479,Nagpur,4.62,12
2480,Vendor_2480,Ahmedabad,4.35,7
2481,Vendor_2481,Ahmedabad,4.96,4
2482,Vendor_2482,Kolkata,4.27,12
2483,Vendor_2483,Mumbai,4.77,5
2484,Vendor_2484,Nagpur,3.59,8
2485,Vendor_2485,Ahmedabad,4.82,5
2486,Vendor_2486,Kolkata,3.74,7
2487,Vendor_2487,Kolkata,4.13,8
2488,Vendor_2488,Mumbai,3.93,11
2489,Vendor_2489,Pune,4.27,15
2490,Vendor_2490,Delhi,4.65,12
2491,Vendor_2491,Delhi,4.32,8
2492,Vendor_2492,Bangalore,3.91,14
2493,Vendor_2493,Kolkata,3.64,12
2494,Vendor_2494,Kolkata,4.73,3
2495,Vendor_2495,Delhi,4.28,8
2496,Vendor_2496,Ahmedabad,4.12,5
2497,Vendor_2497,Pune,3.83,11
2498,Vendor_2498,Chennai,4.75,15
2499,Vendor_2499,Surat,4.42,11
2500,Vendor_2500,Surat,4.57,14
2501,Vendor_2501,Pune,4.13,4
2502,Vendor_2502,Pune,4.73,3
2503,Vendor_2503,Ahmedabad,4.02,14
2504,Vendor_2504,Kolkata,3.71,10
2505,Vendor_2505,Nagpur,4.28,8
2506,Vendor_2506,Delhi,4.56,3
2507,Vendor_2507,Pune,3.83,14
2508,Vendor_2508,Delhi,4.53,7
2509,Vendor_2509,Delhi,3.81,4
2510,Vendor_2510,Hyderabad,4.54,15
2511,Vendor_2511,Pune,3.62,15
2512,Vendor_2512,Ahmedabad,4.64,3
2513,Vendor_2513,Chennai,3.66,15
2514,Vendor_2514,Surat,4.39,10
2515,Vendor_2515,Pune,4.86,3
2516,Vendor_2516,Pune,3.95,3
2517,Vendor_2517,Pune,4.67,12
2518,Vendor_2518,Chennai,4.38,6
2519,Vendor_2519,Delhi,4.51,3
2520,Vendor_2520,Pune,3.72,14
2521,Vendor_2521,Bangalore,4.92,8
2522,Vendor_2522,Kolkata,3.74,11
2523,Vendor_2523,Nagpur,3.86,12
2524,Vendor_2524,Pune,3.65,12
2525,Vendor_2525,Mumbai,4.29,14
2526,Vendor_2526,Chennai,4.95,5
2527,Vendor_2527,Surat,3.51,14
2528,Vendor_2528,Pune,4.89,11
2529,Vendor_2529,Ahmedabad,4.05,12
2530,Vendor_2530,Delhi,4.16,4
2531,Vendor_2531,Delhi,4.75,9
2532,Vendor_2532,Hyderabad,3.82,6
2533,Vendor_2533,Hyderabad,3.67,8
2534,Vendor_2534,Pune,4.2,11
2535,Vendor_2535,Delhi,4.24,8
2536,Vendor_2536,Bangalore,4.34,3
2537,Vendor_2537,Pune,3.99,4
2538,Vendor_2538,Hyderabad,3.93,12
2539,Vendor_2539,Bangalore,4.53,10
2540,Vendor_2540,Chennai,4.33,7
2541,Vendor_2541,Hyderabad,3.78,4
2542,Vendor_2542,Ahmedabad,4.91,8
2543,Vendor_2543,Delhi,3.52,13
2544,Vendor_2544,Ahmedabad,4.51,9
2545,Vendor_2545,Ahmedabad,4.28,13
2546,Vendor_2546,Pune,3.68,9
2547,Vendor_2547,Hyderabad,4.54,4
2548,Vendor_2548,Delhi,3.6,6
